questionType,contentType,contentBody,intAnswer,prepTime(in_seconds),floatAnswer.max,floatAnswer.min,fitbAnswer,mcscAnswer,subjectiveAnswer,option.1,option.2,option.3,option.4,mcmcAnswer,tagRelationships,difficultyLevel,answerExplanationType,answerExplanation
subjective,markdown,"### **Even Number Counter**

Define a function `count_evens` that counts and prints how many even numbers are in the range 1 to 20.

**Expected Output:**
Count of even numbers: 10

**Hint:** Use a counter in a loop, increment when number is even.",,,,,,,,,,,,,,,markdown,"**Problem:** Create a function `create_url` that takes a domain and an optional protocol with default ""https"". Return the complete URL.

**Solution:**
```python
def create_url(domain, protocol=""https""):
    return f""{protocol}://{domain}""

print(create_url(""example.com""))  # https://example.com
print(create_url(""example.com"", ""http""))  # http://example.com
print(create_url(""api.service.com"", ""wss""))  # wss://api.service.com
```

**Output:**
https://example.com
http://example.com
wss://api.service.com

**Explanation:**
This function constructs URLs by combining a protocol with a domain. The `protocol` parameter defaults to ""https"", reflecting modern web security standards where HTTPS is preferred. The function concatenates the protocol, ""://"", and the domain using an f-string. While HTTPS is the default, users can specify other protocols like ""http"", ""ftp"", or ""wss"" when needed. This makes the function secure by default while remaining flexible.

**Key Concept:** Default parameters should reflect best practices and secure defaults (like HTTPS over HTTP)."
subjective,markdown,"### **List Statistics**

Create a function `list_stats` that prints the sum, average, min, and max of the list `[10, 20, 30, 40, 50]`.

**Expected Output:**
Sum: 150
Average: 30.0
Min: 10
Max: 50

**Hint:** Use built-in functions sum(), min(), max(), and len().",,,,,,,,,,,,,,,markdown,"**Problem:** Define a function `print_message` that takes multiple words as parameters and a separator with default "" "". Print the words joined by the separator.

**Solution:**
```python
def print_message(*args, separator="" ""):
    message = separator.join(args)
    print(message)

print_message(""Hello"", ""World"")  # Hello World
print_message(""Hello"", ""World"", separator=""-"")  # Hello-World
print_message(""2024"", ""12"", ""19"", separator=""/"")  # 2024/12/19
print_message(""Python"", ""is"", ""awesome"", separator=""_"")  # Python_is_awesome
```

**Output:**
Hello World
Hello-World
2024/12/19
Python_is_awesome

**Explanation:**
This function accepts a variable number of words using `*args` and an optional separator parameter with default "" "" (space). The `*args` syntax allows passing any number of positional arguments, which are collected into a tuple. The function:
1. Joins all arguments using the specified separator
2. Prints the result

The default space separator is standard for joining words, but can be overridden for different formatting needs (hyphens, slashes, underscores, etc.). The `separator` parameter must be specified as a keyword argument to distinguish it from the variable positional arguments.

**Key Concept:** Default parameters work with variable arguments (`*args`) by being specified as keyword-only arguments."
subjective,markdown,"### **Multiplication Table**

Write a function `times_table` that prints the multiplication table for number 7 (from 7×1 to 7×10).

**Expected Output:**
7 x 1 = 7
7 x 2 = 14
...
7 x 10 = 70

**Hint:** Use a loop from 1 to 10.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a function `calculate_bmi` that takes weight and height, and an optional unit system with default ""metric"". If metric: weight in kg, height in m. If imperial: weight in lbs, height in inches. Return the BMI value.

**Solution:**
```python
def calculate_bmi(weight, height, units=""metric""):
    if units == ""metric"":
        bmi = weight / (height ** 2)
    else:  # imperial
        bmi = (weight / (height ** 2)) * 703
    return round(bmi, 2)

print(calculate_bmi(70, 1.75))  # 22.86 (metric)
print(calculate_bmi(154, 69, ""imperial""))  # 22.75 (imperial)
print(calculate_bmi(80, 1.80))  # 24.69 (metric)
print(calculate_bmi(180, 72, ""imperial""))  # 24.41 (imperial)
```

**Output:**
22.86
22.75
24.69
24.41

**Explanation:**
This function calculates BMI (Body Mass Index) using different unit systems. The `units` parameter defaults to ""metric"" (more widely used globally). The calculation differs based on units:
- **Metric**: BMI = weight(kg) / height(m)²
- **Imperial**: BMI = (weight(lbs) / height(inches)²) × 703

The 703 conversion factor in the imperial formula accounts for the difference between metric and imperial measurements. The function returns the BMI rounded to 2 decimal places. The default of ""metric"" makes the function convenient for international use while supporting imperial measurements when specified.

**Key Concept:** Default parameters can specify standard units or formats, with conditional logic handling different cases."
subjective,markdown,"### **Password Validator**

Define a function `validate_password` that checks if ""Secure123"" meets these criteria:
- At least 8 characters
- Contains both letters and numbers

Print validation result.

**Expected Output:**
Password is valid

**Hint:** Use len(), str.isalpha(), str.isdigit() methods.",,,,,,,,,,,,,,,markdown,"**Problem:** Create a function `attempt_login` that takes username, password, and an optional max_attempts with default 3. Simulate login attempts and return success/failure message.

**Solution:**
```python
def attempt_login(username, password, max_attempts=3):
    print(f""Login successful for {username} (Max attempts: {max_attempts})"")

attempt_login(""admin"", ""password123"")

attempt_login(""user"", ""pass"", 5)

attempt_login(""guest"", ""guest123"", 1)
```

**Output:**
Login successful for admin (Max attempts: 3)
Login successful for user (Max attempts: 5)
Login successful for guest (Max attempts: 1)

**Explanation:**
This function simulates a login system with configurable maximum attempts. The `max_attempts` parameter has a default value of 3, which is a common security practice (giving users a few chances before lockout). The function prints a success message showing the username and the maximum attempts allowed. In a real system, this parameter would control how many failed login attempts are allowed before the account is locked. The default of 3 balances security (preventing brute force) with usability (allowing for typos).

**Key Concept:** Default parameters are useful for security and system configuration values that have standard settings but may need adjustment based on security policies."
subjective,markdown,"### **Grade Calculator**

Create a function `calculate_grade` that determines the letter grade for a score of 85.

Grade scale:
- 90-100: A
- 80-89: B
- 70-79: C
- 60-69: D
- Below 60: F

**Expected Output:**
Score 85 is grade: B

**Hint:** Use if-elif-else statements.",,,,,,,,,,,,,,,markdown,"**Problem:** Define a function `format_currency` that takes an amount and an optional currency symbol with default ""$"". Return formatted string.

**Solution:**
```python
def format_currency(amount, symbol=""$""):
    return f""{symbol}{amount:,.2f}""

print(format_currency(1234.56))  # $1,234.56
print(format_currency(1000, ""€""))  # €1,000.00
print(format_currency(5000, ""£""))  # £5,000.00
print(format_currency(999.99, ""¥""))  # ¥999.99
```

**Output:**
$1,234.56
€1,000.00
£5,000.00
¥999.99

**Explanation:**
This function formats monetary amounts with proper formatting and currency symbols. The `symbol` parameter defaults to ""$"" (US dollar), reflecting common usage. The formatting uses:
- `{symbol}` - The currency symbol
- `{amount:,.2f}` - The amount with thousands separators (,) and 2 decimal places (.2f)

Examples of the formatting:
- 1234.56 → ""1,234.56"" (comma separator, 2 decimals)
- 1000 → ""1,000.00"" (adds decimal places)

The default dollar symbol is convenient for US-based applications while allowing other currencies to be specified.

**Key Concept:** Default parameters for formatting functions should use the most common format or locale while allowing customization."
subjective,markdown,"### **Array Reverser**

Write a function `reverse_list` that reverses and prints the list `[1, 2, 3, 4, 5]`.

**Expected Output:**
Original: [1, 2, 3, 4, 5]
Reversed: [5, 4, 3, 2, 1]

**Hint:** Use slicing `[::-1]` or the reverse() method.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a function `create_list` that takes an optional size parameter with default 5, and an optional value with default 0. Return a list of that size filled with the value.

**Solution:**
```python
def create_list(size=5, value=0):
    return [value] * size

print(create_list())  # [0, 0, 0, 0, 0]
print(create_list(3))  # [0, 0, 0]
print(create_list(4, 1))  # [1, 1, 1, 1]
print(create_list(7, ""x""))  # ['x', 'x', 'x', 'x', 'x', 'x', 'x']
print(create_list(value=-1))  # [-1, -1, -1, -1, -1]
```

**Output:**
[0, 0, 0, 0, 0]
[0, 0, 0]
[1, 1, 1, 1]
['x', 'x', 'x', 'x', 'x', 'x', 'x']
[-1, -1, -1, -1, -1]

**Explanation:**
This function creates a list of a specified size filled with a specified value, with both parameters having defaults. The function uses list multiplication (`[value] * size`) to create the list efficiently. The default values are:
- `size=5`: A reasonable default list size
- `value=0`: A common initial value (neutral/empty state)

The function demonstrates multiple default parameters working together. You can:
- Use both defaults: `create_list()` → [0,0,0,0,0]
- Override size only: `create_list(3)` → [0,0,0]
- Override both: `create_list(4, 1)` → [1,1,1,1]
- Use keyword arguments: `create_list(value=-1)` → uses default size with value -1

**Key Concept:** When multiple parameters have defaults, they all become optional, providing maximum flexibility in function calls."
subjective,markdown,"### **Factorial Calculator**

Define a function `factorial` that calculates and prints the factorial of 5.

**Expected Output:**
5! = 120

**Hint:** Factorial of n = n × (n-1) × (n-2) × ... × 1",,,,,,,,,,,,,,,markdown,"**Problem:** Create a function `calculate_shipping` that takes weight and an optional method with default ""standard"". Standard: $5 per kg, Express: $10 per kg, Overnight: $15 per kg. Return the shipping cost.

**Solution:**
```python
def calculate_shipping(weight, method=""standard""):
    if method == ""standard"":
        rate = 5
    elif method == ""express"":
        rate = 10
    elif method == ""overnight"":
        rate = 15
    else:
        rate = 5  # Default to standard if unknown method

    cost = weight * rate
    return cost

print(calculate_shipping(2))  # 10.0 (standard)
print(calculate_shipping(2, ""express""))  # 20.0 (express)
print(calculate_shipping(3, ""overnight""))  # 45.0 (overnight)
print(calculate_shipping(5, ""standard""))  # 25.0 (standard)
```

**Output:**
10.0
20.0
45.0
25.0

**Explanation:**
This function calculates shipping costs based on weight and shipping method. The `method` parameter defaults to ""standard"" (the most economical and commonly chosen option). The function uses conditional logic to determine the rate per kilogram:
- ""standard"": $5/kg (default, economical)
- ""express"": $10/kg (faster, more expensive)
- ""overnight"": $15/kg (fastest, most expensive)

The cost is calculated by multiplying weight by the rate. The default ""standard"" method makes the function convenient for regular shipping while supporting premium options when needed. This pattern is common in e-commerce applications.

**Key Concept:** Default parameters can represent standard or economy options in business logic, with upgrades available through explicit specification."
subjective,markdown,"### **Common Elements Finder**

Create a function `find_common` that finds and prints common elements between two lists:
- List 1: `[1, 2, 3, 4, 5]`
- List 2: `[4, 5, 6, 7, 8]`

**Expected Output:**
Common elements: [4, 5]

**Hint:** Use a loop or set intersection.",,,,,,,,,,,,,,,markdown,"**Problem:** Define a function `draw_line` that takes length and an optional character with default ""*"". Print a line of that character.

**Solution:**
```python
def draw_line(length, character=""*""):
    print(character * length)

draw_line(5)  # *****
draw_line(3, ""#"")  # ###
draw_line(10, ""-"")  # ----------
draw_line(8, ""="")  # ========
```

**Output:**
*****
----------
========

**Explanation:**
This function draws a line of characters, useful for creating visual separators or ASCII art. The `character` parameter defaults to ""*"" (asterisk), a common character for drawing patterns and shapes. The function uses string multiplication (`character * length`) to repeat the character the specified number of times, then prints the result.

The default ""*"" makes it easy to quickly draw star lines without specifying the character each time, while still allowing customization for different visual effects (hyphens for dividers, equals signs for headers, etc.).

**Key Concept:** Default parameters for display/formatting functions should use common or visually appealing default values."
subjective,markdown,"### **String Reverser**

Write a function `reverse_string` that reverses and prints the string ""Python"".

**Expected Output:**
Original: Python
Reversed: nohtyP

**Hint:** Use slicing `[::-1]`.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a function `calculate_grade` that takes a score and an optional scale with default ""letter"" (returns A/B/C/D/F). If scale is ""gpa"", return GPA value (4.0/3.0/2.0/1.0/0.0).

**Solution:**
```python
def calculate_grade(score, scale=""letter""):
    if scale == ""letter"":
        if score >= 90:
            return ""A""
        elif score >= 80:
            return ""B""
        elif score >= 70:
            return ""C""
        elif score >= 60:
            return ""D""
        else:
            return ""F""
    else:  # scale == ""gpa""
        if score >= 90:
            return 4.0
        elif score >= 80:
            return 3.0
        elif score >= 70:
            return 2.0
        elif score >= 60:
            return 1.0
        else:
            return 0.0

print(calculate_grade(95))  # A
print(calculate_grade(85, ""gpa""))  # 3.0
print(calculate_grade(75))  # C
print(calculate_grade(65, ""gpa""))  # 1.0
```

**Output:**
A
3.0
C
1.0

**Explanation:**
This function calculates grades in different formats based on the scale parameter. The `scale` defaults to ""letter"" (more commonly used for displaying grades to students). The function has two sets of conditional logic:
- **Letter scale**: Returns letter grades (A, B, C, D, F) based on score ranges
- **GPA scale**: Returns numeric GPA values (4.0, 3.0, 2.0, 1.0, 0.0)

Both scales use the same score thresholds (90+ for A/4.0, 80+ for B/3.0, etc.). The default letter scale is more intuitive for most users, while the GPA scale is useful for cumulative calculations. This demonstrates how default parameters can control output format.

**Key Concept:** Default parameters can determine the output format or representation, with conditional logic adapting the function's behavior."
subjective,markdown,"### **Leap Year Checker**

Define a function `is_leap_year` that checks if 2024 is a leap year.

Rules:
- Divisible by 4 AND (not divisible by 100 OR divisible by 400)

**Expected Output:**
2024 is a leap year

**Hint:** Use modulo operators and logical conditions.",,,,,,,,,,,,,,,markdown,"**Problem:** Create a function `format_time` that takes seconds and an optional unit with default ""seconds"". Convert and return the time in the specified unit (seconds, minutes, hours).

**Solution:**
```python
def format_time(seconds, unit=""seconds""):
    if unit == ""seconds"":
        return f""{seconds} seconds""
    elif unit == ""minutes"":
        minutes = seconds / 60
        return f""{minutes} minutes""
    elif unit == ""hours"":
        hours = seconds / 3600
        return f""{hours} hours""
    else:
        return f""{seconds} seconds""

print(format_time(120))  # 120 seconds
print(format_time(120, ""minutes""))  # 2.0 minutes
print(format_time(7200, ""hours""))  # 2.0 hours
print(format_time(3600, ""minutes""))  # 60.0 minutes
```

**Output:**
120 seconds
2.0 minutes
2.0 hours
60.0 minutes

**Explanation:**
This function formats time values in different units. The `unit` parameter defaults to ""seconds"" (the base unit). The function converts based on the specified unit:
- ""seconds"": No conversion, returns value as-is
- ""minutes"": Divides by 60 (60 seconds = 1 minute)
- ""hours"": Divides by 3600 (3600 seconds = 1 hour)

The default ""seconds"" unit is appropriate because it's the most precise and doesn't require conversion. Users can request other units when needed for more readable output (e.g., ""2.0 hours"" is more meaningful than ""7200 seconds"").

**Key Concept:** Default parameters can specify base units or formats, with conversion logic handling alternative units."
subjective,markdown,"### **Vowel Counter**

Create a function `count_vowels` that counts vowels in ""Education"".

**Expected Output:**
Number of vowels: 5

**Hint:** Loop through string, check if char is in ""aeiouAEIOU"".",,,,,,,,,,,,,,,markdown,"**Problem:** Define a function `find_index` that takes a list, a target value, and an optional start index with default 0. Return the index where target is found, searching from start index.

**Solution:**
```python
def find_index(lst, target, start_index=0):
    for i in range(start_index, len(lst)):
        if lst[i] == target:
            return i
    return -1  # Not found

nums = [1, 2, 3, 2, 4, 2]
print(find_index(nums, 2))  # 1 (first occurrence)
print(find_index(nums, 2, 2))  # 3 (occurrence from index 2)
print(find_index(nums, 2, 4))  # 5 (occurrence from index 4)
print(find_index(nums, 9))  # -1 (not found)
```

**Output:**
1
3
5
-1

**Explanation:**
This function searches for a target value in a list, starting from a specified index. The `start_index` parameter defaults to 0 (searching from the beginning). The function:
1. Loops from `start_index` to the end of the list
2. Returns the index when the target is found
3. Returns -1 if the target is not found

The default of 0 makes it convenient to search the entire list, while the optional start_index is useful for:
- Finding subsequent occurrences of a value
- Continuing a search after a previous match
- Searching only a portion of the list

This pattern is similar to Python's built-in `str.find()` method.

**Key Concept:** Default parameters for index or position values typically start at 0 (beginning) or -1 (no limit), representing the most common use case."
subjective,markdown,"### **List Duplicates**

Write a function `find_duplicates` that finds and prints duplicate elements in `[1, 2, 3, 2, 4, 5, 1]`.

**Expected Output:**
Duplicates: [1, 2]

**Hint:** Use a set to track seen elements.",,,,,,,,,,,,,,,markdown,"**Problem:** Write a function `validate_password` that takes a password and optional min_length with default 8. Return True if password meets length requirement, False otherwise.

**Solution:**
```python
def validate_password(password, min_length=8):
    return len(password) >= min_length

print(validate_password(""abc123""))  # False (length 6 < 8)
print(validate_password(""password123""))  # True (length 12 >= 8)
print(validate_password(""pass"", 4))  # True (length 4 >= 4)
print(validate_password(""short"", 10))  # False (length 5 < 10)
print(validate_password(""longpassword""))  # True (length 12 >= 8)
```

**Output:**
False
True
True
False
True

**Explanation:**
This function validates passwords based on minimum length requirements. The `min_length` parameter defaults to 8, which is a common security standard for password length. The function simply compares the password length to the minimum using `len(password) >= min_length` and returns a boolean result.

The default of 8 characters reflects modern security best practices, providing reasonable security while remaining user-friendly. Systems with stricter security requirements can override this default (e.g., `validate_password(pwd, 12)` for 12-character minimum).

**Key Concept:** Default parameters for validation functions should use industry-standard or recommended values while allowing customization for different security levels."
